word_id,sentence_id,sentence,word,tag
2315,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",ang,FIL
2316,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",nang,FIL
2317,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",ggalaiti,FIL
2318,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",sa,FIL
2319,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",glitany,OTH
2320,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",tym,ENG
2321,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",pwd,FIL
2322,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",ka,FIL
2323,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",nyan,FIL
2324,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",ilaglag,FIL
2325,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",",",OTH
2326,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",wala,FIL
2327,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",na,FIL
2328,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",rin,FIL
2329,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",nman,FIL
2330,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",yan,FIL
2331,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",kay,FIL
2332,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",Franco,OTH
2333,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",ikaw,FIL
2334,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",dami,FIL
2335,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",mawwala,FIL
2336,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",sayo,FIL
2337,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",",",OTH
2338,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",kulong,FIL
2339,132,"Ra ulo ka Leo ikaw na nga ginawan ng favor , ikaw pa ang nang ggalaiti sa glitany tym pwd ka nyan ilaglag , wala na rin nman yan kay Franco ikaw dami mawwala sayo , kulong kapa",kapa,FIL
2340,133,Inaalam pa rin ang motibo sa krimen .,Inaalam,FIL
2341,133,Inaalam pa rin ang motibo sa krimen .,pa,FIL
2342,133,Inaalam pa rin ang motibo sa krimen .,rin,FIL
2343,133,Inaalam pa rin ang motibo sa krimen .,ang,FIL
2344,133,Inaalam pa rin ang motibo sa krimen .,motibo,FIL
2345,133,Inaalam pa rin ang motibo sa krimen .,sa,FIL
2346,133,Inaalam pa rin ang motibo sa krimen .,krimen,FIL
2347,133,Inaalam pa rin ang motibo sa krimen .,.,OTH
2348,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,Natanong,FIL
2349,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,din,FIL
2350,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,ang,FIL
2351,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,aktres,FIL
2352,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,kung,FIL
2353,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,ano,FIL
2354,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,ang,FIL
2355,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,feeling,ENG
2356,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,nang,FIL
2357,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,sabay,FIL
2358,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,nilang,FIL
2359,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,iwan,FIL
2360,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,ni,FIL
2361,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,McCoy,OTH
2362,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,si,FIL
2363,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,Baby,ENG
2364,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,Felize,OTH
2365,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,dahil,FIL
2366,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,sa,FIL
2367,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,pagsabak,FIL
2368,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,nila,FIL
2369,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,sa,FIL
2370,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,lock-in,ENG
2371,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,shooting,ENG
2372,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,ng,FIL
2373,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,kanilang,FIL
2374,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,bagong,FIL
2375,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,movie,ENG
2376,135,Natanong din ang aktres kung ano ang feeling nang sabay nilang iwan ni McCoy si Baby Felize dahil sa pagsabak nila sa lock-in shooting ng kanilang bagong movie .,.,OTH
2377,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",Bukod,FIL
2378,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",sa,FIL
2379,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",ganda,FIL
2380,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",",",OTH
2381,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",nagpapakita,FIL
2382,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",na,FIL
2383,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",rin,FIL
2384,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",ng,FIL
2385,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",magandang,FIL
2386,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",hubog,FIL
2387,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",ang,FIL
2388,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",kanyang,FIL
2389,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",katawan,FIL
2390,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",ang,FIL
2391,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",mga,FIL
2392,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",larawan,FIL
2393,136,"Bukod sa ganda , nagpapakita na rin ng magandang hubog ang kanyang katawan ang mga larawan .",.,OTH
2394,137,"Luh , betlog lang nyan ang mabigat .",Luh,FIL
2395,137,"Luh , betlog lang nyan ang mabigat .",",",OTH
2396,137,"Luh , betlog lang nyan ang mabigat .",betlog,FIL
2397,137,"Luh , betlog lang nyan ang mabigat .",lang,FIL
2398,137,"Luh , betlog lang nyan ang mabigat .",nyan,FIL
2399,137,"Luh , betlog lang nyan ang mabigat .",ang,FIL
2400,137,"Luh , betlog lang nyan ang mabigat .",mabigat,FIL
2401,137,"Luh , betlog lang nyan ang mabigat .",.,OTH
2402,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,Sinabi,FIL
2403,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,pa,FIL
2404,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,niya,FIL
2405,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,na,FIL
2406,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,hindi,FIL
2407,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,pinapakita,FIL
2408,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,ng,FIL
2409,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,national,ENG
2410,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,surveys,ENG
2411,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,ang,FIL
2412,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,totoong,FIL
2413,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,nais,FIL
2414,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,ng,FIL
2415,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,mga,FIL
2416,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,botante,FIL
2417,138,Sinabi pa niya na hindi pinapakita ng national surveys ang totoong nais ng mga botante .,.,OTH
2418,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",Na,FIL
2419,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",si,FIL
2420,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",Julia,OTH
2421,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",raw,FIL
2422,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",ang,FIL
2423,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",kaibigan,FIL
2424,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",na,FIL
2425,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",ayaw,FIL
2426,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",sa,FIL
2427,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",mga,FIL
2428,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",nangba-backstab,CS
2429,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",",",OTH
2430,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",habang,FIL
2431,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",siya,FIL
2432,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",naman,FIL
2433,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",daw,FIL
2434,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",ay,FIL
2435,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",`yon,FIL
2436,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",ang,FIL
2437,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",hilig,FIL
2438,139,"Na si Julia raw ang kaibigan na ayaw sa mga nangba-backstab , habang siya naman daw ay `yon ang hilig .",.,OTH
2439,140,"Naging mala-parking lot ng halos anim na oras ang kahabaan ng Dimasalang Street matapos humambalang at magdulot ng trapiko ang isang 12-wheeler na truck na natanggalan ng gulong sa Sta Cruz , Manila .",Naging,FIL
